serial_number,model,capacity_bytes,power_on_hours
PL1331LAGSHEJH,HGST HMS5C4040ALE640,4000787030016,21889
PL1331LAGSM7ZH,HGST HMS5C4040ALE640,4000787030016,21894
PL2331LAGMG1SJ,HGST HMS5C4040BLE640,4000787030016,23390
PL1311LAG248NA,Hitachi HDS5C4040ALE630,4000787030016,33880
S300VL0F,ST4000DM000,4000787030016,12514
PL1331LAGRG41H,HGST HMS5C4040ALE640,4000787030016,21223
Z30560RR,ST4000DM000,4000787030016,9195
Z302A0XG,ST4000DM000,4000787030016,16975
PL1331LAGRDLAH,HGST HMS5C4040ALE640,4000787030016,22450
Z304L8Q8,ST4000DM000,4000787030016,9516
MJ1321YNG0JT3A,Hitachi HDS5C3030ALA630,3000592982016,47313
Z3012XMH,ST4000DM000,4000787030016,25247
Z3041589,ST4000DM000,4000787030016,11525
MK0311YHGDX1RA,Hitachi HDS723030ALA640,3000592982016,48260
ZA12JTJT,ST8000DM002,8001563222016,3703
PL2331LAHD9V0J,HGST HMS5C4040BLE640,4000787030016,5000
PL1311LAG3DBWH,Hitachi HDS5C4040ALE630,4000787030016,27306
PL2331LAHB3KBJ,HGST HMS5C4040BLE640,4000787030016,4832
PL1331LAHG6JYH,HGST HMS5C4040BLE640,4000787030016,949
Z300WP1Y,ST4000DM000,4000787030016,26760
Z4D02HYG,ST6000DX000,6001175126016,15403
PL1331LAH17LHH,HGST HMS5C4040BLE640,4000787030016,6567
PL1331LAGRYZKH,HGST HMS5C4040ALE640,4000787030016,22446
ZA12RAM3,ST8000DM002,8001563222016,2244
WD-WXL1E54NALN6,WDC WD5000LPVX,500107862016,19840
Z305D53S,ST4000DM000,4000787030016,7846
Z30221SC,ST4000DM000,4000787030016,4309
Z4D06QBX,ST6000DX000,6001175126016,15199
MJ1311YNG3AUHA,Hitachi HDS5C3030ALA630,3000592982016,46060
PL1331LAGTUU2H,HGST HMS5C4040ALE640,4000787030016,20051
ZA12RAM9,ST8000DM002,8001563222016,2389
Z304HLZ8,ST4000DM000,4000787030016,10882
ZA12RAMB,ST8000DM002,8001563222016,2245
Z304158Z,ST4000DM000,4000787030016,10327
ZA12JTJ0,ST8000DM002,8001563222016,3703
ZA12RAMA,ST8000DM002,8001563222016,3703
ZA12JTJ5,ST8000DM002,8001563222016,3701
PL1331LAHDYK5H,HGST HMS5C4040BLE640,4000787030016,6181
ZA12RAMH,ST8000DM002,8001563222016,3702
ZA12JTJ9,ST8000DM002,8001563222016,3919
W300DBGQ,ST4000DM000,4000787030016,30966
PL1331LAHD2J4H,HGST HMS5C4040BLE640,4000787030016,4996
ZA12RAMR,ST8000DM002,8001563222016,3703
Z3012XM8,ST4000DM000,4000787030016,24712
PL1331LAGM0A4H,HGST HMS5C4040BLE640,4000787030016,24133
MJ1311YNG3M9ZA,Hitachi HDS5C3030ALA630,3000592982016,41490
MJ0351YNG9W2YA,Hitachi HDS5C3030ALA630,3000592982016,35951
WD-WCC1T1245325,WDC WD30EFRX,3000592982016,28279
PL1321LAG35ESH,Hitachi HDS5C4040ALE630,4000787030016,33373
Z30260XN,ST4000DM000,4000787030016,19398
ZA10Y8JT,ST8000DM002,8001563222016,4543
ZA10Y8JV,ST8000DM002,8001563222016,4542
WD-WMC4N0DCVCV7,WDC WD30EFRX,3000592982016,14733
PL1331LAH18BNH,HGST HMS5C4040BLE640,4000787030016,6567
S300Z5NE,ST4000DM000,4000787030016,13835
PL1331LAGM319H,HGST HMS5C4040BLE640,4000787030016,24134
PL1331LAHDDU8H,HGST HMS5C4040BLE640,4000787030016,5795
Z4D04DL2,ST6000DX000,6001175126016,15415
Z300WYAC,ST4000DM000,4000787030016,27727
PL2331LAGPRN3J,HGST HMS5C4040ALE640,4000787030016,22450
MJ0351YNG9WAAA,Hitachi HDS5C3030ALA630,3000592982016,36745
S2ZYJ9CF715330,ST500LM012 HN,500107862016,19249
PL2331LAHB95GJ,HGST HMS5C4040BLE640,4000787030016,4831
W300BPGT,ST4000DM000,4000787030016,30943
MJ1311YNG7ETXA,Hitachi HDS5C3030ALA630,3000592982016,41427
MJ1321YNG09J8A,Hitachi HDS5C3030ALA630,3000592982016,47308
S3010LQV,ST4000DM000,4000787030016,11921
ZA11VF2P,ST8000DM002,8001563222016,4543
Z3016889,ST4000DM000,4000787030016,24920
Z302FZPB,ST4000DM000,4000787030016,16663
ZA10JXV2,ST8000DM002,8001563222016,4665
Z3011WTF,ST4000DM000,4000787030016,25470
Z302FZPG,ST4000DM000,4000787030016,15991
Z300KMLH,ST4000DM000,4000787030016,29026
PL1331LAGS9WVH,HGST HMS5C4040ALE640,4000787030016,21701
Z302FZPY,ST4000DM000,4000787030016,16664
PL1331LAHD42VH,HGST HMS5C4040BLE640,4000787030016,5794
66GHS5NIS,TOSHIBA MQ01ABF050,500107862016,1551
Z30270RE,ST4000DM000,4000787030016,17046
Z305D64H,ST4000DM000,4000787030016,8097
PL1331LAGSM1PH,HGST HMS5C4040ALE640,4000787030016,20767
Z304KCPK,ST4000DM000,4000787030016,9849
Z304KCPJ,ST4000DM000,4000787030016,9850
Z304KCPH,ST4000DM000,4000787030016,10831
PL1331LAGTPD2H,HGST HMS5C4040ALE640,4000787030016,20720
Z304KCPN,ST4000DM000,4000787030016,9822
Z304JPZG,ST4000DM000,4000787030016,9850
S300WD8P,ST4000DM000,4000787030016,12826
Z304KCPG,ST4000DM000,4000787030016,9850
Z304KCPF,ST4000DM000,4000787030016,9851
Z304KCPD,ST4000DM000,4000787030016,9848
Z304KCPZ,ST4000DM000,4000787030016,9850
Z304KCPY,ST4000DM000,4000787030016,10164
Z304KCPX,ST4000DM000,4000787030016,9822
Z304CT5F,ST4000DM000,4000787030016,10159
PL2331LAGMAATJ,HGST HMS5C4040BLE640,4000787030016,23432
S300Z7DY,ST4000DM000,4000787030016,13192
Z304KCPR,ST4000DM000,4000787030016,9849
Z304KCPP,ST4000DM000,4000787030016,10832
Z304KCPW,ST4000DM000,4000787030016,9848
PL1321LAG34P4H,Hitachi HDS5C4040ALE630,4000787030016,33459
PL1331LAH29LDH,HGST HMS5C4040BLE640,4000787030016,6567
S301143B,ST4000DM000,4000787030016,14658
S301143H,ST4000DM000,4000787030016,14986
PL1331LAHBN58H,HGST HMS5C4040BLE640,4000787030016,5794
Z4D05NYY,ST6000DX000,6001175126016,14747
PL1311LAG2ZBAA,Hitachi HDS5C4040ALE630,4000787030016,33373
PL2331LAHBATUJ,HGST HMS5C4040BLE640,4000787030016,949
Z304KCP8,ST4000DM000,4000787030016,9851
PL1331LAH6BGPH,HGST HMS5C4040BLE640,4000787030016,5794
PL1331LAG40AJH,HGST HMS5C4040ALE640,4000787030016,36207
PL2331LAGSV4EJ,HGST HMS5C4040ALE640,4000787030016,21222
Z304KCP3,ST4000DM000,4000787030016,10141
Z304KCP7,ST4000DM000,4000787030016,9849
Z30270R9,ST4000DM000,4000787030016,16980
PL1331LAGSR7YH,HGST HMS5C4040ALE640,4000787030016,20365
ZA13RHFM,ST8000DM002,8001563222016,806
Z4D0CAZE,ST6000DX000,6001175126016,15415
Z3050JJL,ST4000DM000,4000787030016,7665
MJ1311YNG3G00A,Hitachi HDS5C3030ALA630,3000592982016,45735
PL2331LAGPXK7J,HGST HMS5C4040ALE640,4000787030016,22270
Z300CWM6,ST4000DM000,4000787030016,29024
Z30270R6,ST4000DM000,4000787030016,11919
Z3011DZQ,ST4000DM000,4000787030016,24933
PL2331LAGMU5GJ,HGST HMS5C4040BLE640,4000787030016,22761
W3004WHH,ST4000DM000,4000787030016,27423
WD-WMAYV0000414,WDC WD1600AAJS,160041885696,43010
WD-WMAYV0000415,WDC WD1600AAJS,160041885696,43201
PL1331LAGR9HVH,HGST HMS5C4040ALE640,4000787030016,21704
PL1321LAG342VH,Hitachi HDS5C4040ALE630,4000787030016,33459
PL2331LAGN6SGJ,HGST HMS5C4040BLE640,4000787030016,22448
PL1311LAG2DZ7H,Hitachi HDS5C4040ALE630,4000787030016,33422
W30045MB,ST4000DM000,4000787030016,29050
Z4D0ABRZ,ST6000DX000,6001175126016,15199
PL1321LAG34Y1H,Hitachi HDS5C4040ALE630,4000787030016,31929
Z4D0AVFD,ST6000DX000,6001175126016,15400
PL2331LAGRX5KJ,HGST HMS5C4040ALE640,4000787030016,21537
S301PXCS,ST4000DM000,4000787030016,10165
PL1331LAGLXGNH,HGST HMS5C4040BLE640,4000787030016,24251
PL2331LAGPNY0J,HGST HMS5C4040ALE640,4000787030016,22449
PL2331LAGR348J,HGST HMS5C4040ALE640,4000787030016,22569
Z304JFT7,ST4000DM000,4000787030016,10159
6VMX6H4H,ST3160316AS,160041885696,45215
Z304JFT9,ST4000DM000,4000787030016,10836
S300WS3F,ST4000DM000,4000787030016,12512
Z302AYT9,ST4000DM000,4000787030016,14291
MJ0351YNG9KRPA,Hitachi HDS5C3030ALA630,3000592982016,36478
Z300WQ99,ST4000DM000,4000787030016,26730
Z302AYT1,ST4000DM000,4000787030016,16663
Z300PM3H,ST4000DM000,4000787030016,27948
Z300PM3K,ST4000DM000,4000787030016,27926
S301ECPD,ST4000DM000,4000787030016,11244
PL1331LAHE130H,HGST HMS5C4040BLE640,4000787030016,6181
PL2331LAGUKXKJ,HGST HMS5C4040ALE640,4000787030016,19877
Z3055TDL,ST4000DM000,4000787030016,7665
Z4D0ASHF,ST6000DX000,6001175126016,15081
PL1331LAHD191H,HGST HMS5C4040BLE640,4000787030016,5000
WD-WX41D948YN3C,WDC WD60EFRX,6001175126016,17171
Z3050AS4,ST4000DM000,4000787030016,7016
Z304JWPX,ST4000DM000,4000787030016,10861
Z302AYTY,ST4000DM000,4000787030016,11918
S301PRZQ,ST4000DM000,4000787030016,9624
Z302AYTZ,ST4000DM000,4000787030016,14303
PL2331LAHDGG0J,HGST HMS5C4040BLE640,4000787030016,6105
S301PRZT,ST4000DM000,4000787030016,9624
PL1311LAG17ZZA,Hitachi HDS5C4040ALE630,4000787030016,31989
S301LP7E,ST4000DM000,4000787030016,10166
Z302AYTW,ST4000DM000,4000787030016,13354
Z300PM31,ST4000DM000,4000787030016,27924
PL1331LAGLYBDH,HGST HMS5C4040BLE640,4000787030016,22764
ZA10F9MK,ST8000DM002,8001563222016,4665
PL2331LAH4671J,HGST HMS5C4040BLE640,4000787030016,6586
Z3016LML,ST4000DM000,4000787030016,24551
Z304JFTB,ST4000DM000,4000787030016,10832
MJ1311YNG7LRYA,Hitachi HDS5C3030ALA630,3000592982016,41097
W300KDEX,ST4000DM000,4000787030016,25610
PL1331LAHDY69H,HGST HMS5C4040BLE640,4000787030016,6181
PL1331LAHBY1LH,HGST HMS5C4040BLE640,4000787030016,4831
MJ1321YNG0ERYA,Hitachi HDS5C3030ALA630,3000592982016,47285
Z304JFTP,ST4000DM000,4000787030016,10158
Z4D0ACLA,ST6000DX000,6001175126016,15414
PL1321LAG34GZH,Hitachi HDS5C4040ALE630,4000787030016,33448
2EG3LPXJ,HGST HUH728080ALE600,8001563222016,16712
Z300YNS7,ST4000DM000,4000787030016,19208
MJ1311YNG4JAMA,Hitachi HDS5C3030ALA630,3000592982016,47540
PL1331LAHBYKXH,HGST HMS5C4040BLE640,4000787030016,6105
ZA10B51R,ST8000DM002,8001563222016,5315
Z300YNS2,ST4000DM000,4000787030016,19207
ZA12QFLK,ST8000DM002,8001563222016,2245
PL1321LAG343VH,Hitachi HDS5C4040ALE630,4000787030016,31875
Z3040512,ST4000DM000,4000787030016,9359
ZA12QFLM,ST8000DM002,8001563222016,2389
ZA12QFLL,ST8000DM002,8001563222016,3697
ZA12QFLC,ST8000DM002,8001563222016,3703
Z304WZZY,ST4000DM000,4000787030016,7856
Z305B5KT,ST4000DM000,4000787030016,7855
PL2331LAGMGRZJ,HGST HMS5C4040BLE640,4000787030016,22448
MJ0351YNG9Z1PA,Hitachi HDS5C3030ALA630,3000592982016,36805
Z3058W96,ST4000DM000,4000787030016,8484
PL1331LAGRKX6H,HGST HMS5C4040ALE640,4000787030016,21703
Z3058W92,ST4000DM000,4000787030016,8481
ZA10QN31,ST8000DM002,8001563222016,4524
Z305BZV6,ST4000DM000,4000787030016,7853
Z3015C92,ST4000DM000,4000787030016,24270
ZA12QFLW,ST8000DM002,8001563222016,3703
Z3025ZSB,ST4000DM000,4000787030016,18893
Z3015C95,ST4000DM000,4000787030016,25703
Z304NSWL,ST4000DM000,4000787030016,7852
Z300GYKP,ST4000DM000,4000787030016,30385
Z300GYKQ,ST4000DM000,4000787030016,30386
S30115A1,ST4000DM000,4000787030016,14670
Z4D09FBP,ST6000DX000,6001175126016,15199
Z300GYKV,ST4000DM000,4000787030016,30386
Z4D0B2JE,ST6000DX000,6001175126016,15415
Z300GYKX,ST4000DM000,4000787030016,30389
Z300GYKY,ST4000DM000,4000787030016,30387
Z300GYKZ,ST4000DM000,4000787030016,30386
S2ZYJ9CG108014,ST500LM012 HN,500107862016,13209
Z4D09FBY,ST6000DX000,6001175126016,15416
PL1331LAHDYG6H,HGST HMS5C4040BLE640,4000787030016,5794
ZA11KSJC,ST8000DM002,8001563222016,1550
ZA11LTB8,ST8000DM002,8001563222016,4543
Z304R000,ST4000DM000,4000787030016,7520
W300H38P,ST4000DM000,4000787030016,27757
ZA11RRWV,ST8000DM002,8001563222016,4542
PL1331LAHD1JUH,HGST HMS5C4040BLE640,4000787030016,5000
MK0301YHGL20GA,Hitachi HDS723030ALA640,3000592982016,43818
PL1331LAGSD61H,HGST HMS5C4040ALE640,4000787030016,22282
Z305BJ9D,ST4000DM000,4000787030016,9178
Z300GYKL,ST4000DM000,4000787030016,30385
PL2331LAH46YZJ,HGST HMS5C4040BLE640,4000787030016,6568
PL2331LAGN74ZJ,HGST HMS5C4040BLE640,4000787030016,23221
ZA12QCB7,ST8000DM002,8001563222016,3703
Z304V0GR,ST4000DM000,4000787030016,6985
PL2331LAGMSU2J,HGST HMS5C4040BLE640,4000787030016,22761
PL2331LAH43HUJ,HGST HMS5C4040BLE640,4000787030016,6585
Z304JL8P,ST4000DM000,4000787030016,10899
ZA12QCB0,ST8000DM002,8001563222016,2245
PL1311LAG2NG0H,Hitachi HDS5C4040ALE630,4000787030016,32739
PL2331LAHD9MJJ,HGST HMS5C4040BLE640,4000787030016,5795
Z305CMFT,ST4000DM000,4000787030016,7854
Z304HTRL,ST4000DM000,4000787030016,9625
Z3058T25,ST4000DM000,4000787030016,8484
S30115AC,ST4000DM000,4000787030016,14868
Z305JHQC,ST4000DM000,4000787030016,7015
6XW00X2R,ST31500541AS,1500301910016,54585
PL1331LAGTW6PH,HGST HMS5C4040ALE640,4000787030016,20570
Z302BQZB,ST4000DM000,4000787030016,16666
MK0333YHGPE3EC,Hitachi HDS723030ALA640,3000592982016,43837
W300H388,ST4000DM000,4000787030016,27725
Z305FV0B,ST4000DM000,4000787030016,7665
PL2331LAHB944J,HGST HMS5C4040BLE640,4000787030016,1388
Z304WZZ0,ST4000DM000,4000787030016,7853
Z305N9ZQ,ST4000DM000,4000787030016,7495
Z300MGFD,ST4000DM000,4000787030016,29706
PL1331LAGSATVH,HGST HMS5C4040ALE640,4000787030016,21708
MJ1311YNG32PDA,Hitachi HDS5C3030ALA630,3000592982016,44859
PL2331LAGSS4HJ,HGST HMS5C4040ALE640,4000787030016,20935
Z3015C9C,ST4000DM000,4000787030016,26351
Z4D0AP44,ST6000DX000,6001175126016,15080
Z3058W9N,ST4000DM000,4000787030016,8482
PL1331LAGSHM9H,HGST HMS5C4040ALE640,4000787030016,22257
Z3015C9G,ST4000DM000,4000787030016,26366
Z300MHFA,ST4000DM000,4000787030016,29420
Z3025ZS1,ST4000DM000,4000787030016,19393
Z3015C9D,ST4000DM000,4000787030016,24269
ZA13R1CT,ST8000DM002,8001563222016,1550
Z300MGFT,ST4000DM000,4000787030016,27627
PL1331LAHBS2RH,HGST HMS5C4040BLE640,4000787030016,4831
PL1331LAGS24RH,HGST HMS5C4040ALE640,4000787030016,22281
ZA12QFL3,ST8000DM002,8001563222016,2245
ZA12QFL2,ST8000DM002,8001563222016,2245
ZA12QFL1,ST8000DM002,8001563222016,2245
Z3015C9P,ST4000DM000,4000787030016,24414
Z3015C9W,ST4000DM000,4000787030016,24269
S300Z700,ST4000DM000,4000787030016,11919
PL2331LAGMG9SJ,HGST HMS5C4040BLE640,4000787030016,24240
MJ1311YNG6VVJA,Hitachi HDS5C3030ALA630,3000592982016,41487
PL2331LAHAWW9J,HGST HMS5C4040BLE640,4000787030016,6181
Z305AQWA,ST4000DM000,4000787030016,9342
PL1311LAG3E07H,Hitachi HDS5C4040ALE630,4000787030016,33445
PL2331LAHDX32J,HGST HMS5C4040BLE640,4000787030016,6181
Z3023FF6,ST4000DM000,4000787030016,19400
W300R9S2,ST4000DM000,4000787030016,14362
Z3029ADW,ST4000DM000,4000787030016,18129
Z3027GDY,ST4000DM000,4000787030016,11525
Z305N2ZD,ST4000DM000,4000787030016,7015
Z4D09VWZ,ST6000DX000,6001175126016,15414
Z304XN24,ST4000DM000,4000787030016,7854
MJ0351YNG9ZHEA,Hitachi HDS5C3030ALA630,3000592982016,36577
MJ0351YNG9Z0RA,Hitachi HDS5C3030ALA630,3000592982016,36777
PL2331LAGSSDLJ,HGST HMS5C4040ALE640,4000787030016,21032
Z300PLAZ,ST4000DM000,4000787030016,28034
S2ZYJ9GGB00989,ST500LM012 HN,500107862016,5143
ZA13YPCR,ST8000DM002,8001563222016,806
Z300PLAW,ST4000DM000,4000787030016,28037
S2ZYJ9GGB00986,ST500LM012 HN,500107862016,5624
PL2331LAHAMYXJ,HGST HMS5C4040BLE640,4000787030016,5793
Z304WLA7,ST4000DM000,4000787030016,7496
S2ZYJ9GGB00981,ST500LM012 HN,500107862016,6149
S2ZYJ9GGB00982,ST500LM012 HN,500107862016,5316
PL2331LAGM872J,HGST HMS5C4040BLE640,4000787030016,23434
Z3023VYE,ST4000DM000,4000787030016,19716
S300XCL6,ST4000DM000,4000787030016,12874
PL2331LAH418WJ,HGST HMS5C4040BLE640,4000787030016,6586
PL2331LAGMY77J,HGST HMS5C4040BLE640,4000787030016,22881
S301KMTG,ST4000DM000,4000787030016,10834
W300GHLG,ST4000DM000,4000787030016,28456
PL1331LAGS7R0H,HGST HMS5C4040ALE640,4000787030016,21779
PL1331LAGRZN5H,HGST HMS5C4040ALE640,4000787030016,22401
Z3016BDT,ST4000DM000,4000787030016,24834
Z3023VYH,ST4000DM000,4000787030016,18199
Z305D51F,ST4000DM000,4000787030016,8101
PL1331LAGA4H2H,Hitachi HDS5C4040ALE630,4000787030016,31881
Z3051JX0,ST4000DM000,4000787030016,9178
PL1331LAHD4U6H,HGST HMS5C4040BLE640,4000787030016,5000
S301K6Y2,ST4000DM000,4000787030016,10323
ZA10QN37,ST8000DM002,8001563222016,4666
MK0303YHGKT2JC,Hitachi HDS723030ALA640,3000592982016,48261
Z300PLA3,ST4000DM000,4000787030016,28249
Z4D08VQK,ST6000DX000,6001175126016,15076
PL2331LAHD9LHJ,HGST HMS5C4040BLE640,4000787030016,922
Z305LZ4V,ST4000DM000,4000787030016,7016
PL1331LAHD3B7H,HGST HMS5C4040BLE640,4000787030016,2844
ZA12621N,ST8000DM002,8001563222016,4543
Z304WLAA,ST4000DM000,4000787030016,7015
S300XCLY,ST4000DM000,4000787030016,12874
S300XCLX,ST4000DM000,4000787030016,12873
MJ1323YNG1SZGC,Hitachi HDS5C3030ALA630,3000592982016,46536
Z304EZL5,ST4000DM000,4000787030016,1941
PL1331LAHD1HZH,HGST HMS5C4040BLE640,4000787030016,4831
W300B67D,ST4000DM000,4000787030016,30411
Z3015KRA,ST4000DM000,4000787030016,23592
S30116AF,ST4000DM000,4000787030016,14986
Z305N2Z7,ST4000DM000,4000787030016,7014
W300R9SJ,ST4000DM000,4000787030016,14362
Z304KCMJ,ST4000DM000,4000787030016,10881
Z305CMFK,ST4000DM000,4000787030016,8104
PL2331LAHDEHRJ,HGST HMS5C4040BLE640,4000787030016,6181
MJ0351YNG9K88A,Hitachi HDS5C3030ALA630,3000592982016,36793
Z302G18Z,ST4000DM000,4000787030016,14986
PL2331LAGUKMVJ,HGST HMS5C4040ALE640,4000787030016,20027
S30116AV,ST4000DM000,4000787030016,14985
Z305AQW3,ST4000DM000,4000787030016,8483
ZA11APL7,ST8000DM002,8001563222016,4664
W300T0M3,ST4000DM000,4000787030016,25604
Z305AQW0,ST4000DM000,4000787030016,9488
MJ1321YNG0DMHA,Hitachi HDS5C3030ALA630,3000592982016,47285
ZA12RAS2,ST8000DM002,8001563222016,2244
Z4D07T3X,ST6000DX000,6001175126016,15416
PL1331LAGSHS7H,HGST HMS5C4040ALE640,4000787030016,21032
Z300ZS17,ST4000DM000,4000787030016,25468
PL1331LAGRDPRH,HGST HMS5C4040ALE640,4000787030016,22280
Z300ZS14,ST4000DM000,4000787030016,25469
PL2331LAGUKLXJ,HGST HMS5C4040ALE640,4000787030016,19758
S300ZVK1,ST4000DM000,4000787030016,10357
S3017SDZ,ST4000DM000,4000787030016,5342
Z3012XKC,ST4000DM000,4000787030016,24103
ZA1259K2,ST8000DM002,8001563222016,3918
PL1331LAHD4D1H,HGST HMS5C4040BLE640,4000787030016,6106
ZA11W7MA,ST8000DM002,8001563222016,4664
W3002Q8X,ST4000DM000,4000787030016,29048
MJ1311YNG7KRBA,Hitachi HDS5C3030ALA630,3000592982016,41095
MJ0351YNG9ZNWA,Hitachi HDS5C3030ALA630,3000592982016,36804
PL1331LAGM1XLH,HGST HMS5C4040BLE640,4000787030016,24263
Z3014P05,ST4000DM000,4000787030016,24969
Z3014P07,ST4000DM000,4000787030016,24904
Z3014P08,ST4000DM000,4000787030016,24970
MK0331YHGPB6TA,Hitachi HDS723030ALA640,3000592982016,44160
PL1331LAGTLWBH,HGST HMS5C4040ALE640,4000787030016,20721
PL2331LAHDH78J,HGST HMS5C4040BLE640,4000787030016,5793
Z3059PEW,ST4000DM000,4000787030016,8479
S2ZYJ9AFA09101,ST500LM012 HN,500107862016,10343
S2ZYJ9AFA09100,ST500LM012 HN,500107862016,9869
PL1311LAG2HWEH,Hitachi HDS5C4040ALE630,4000787030016,32877
MJ1311YNG785RA,Hitachi HDS5C3030ALA630,3000592982016,41407
S301NGPX,ST4000DM000,4000787030016,10324
Z4D0942Z,ST6000DX000,6001175126016,15198
ZA13YP3Q,ST8000DM002,8001563222016,804
ZA103RX8,ST8000DM002,8001563222016,3919
PL2331LAGMBD6J,HGST HMS5C4040BLE640,4000787030016,24251
PL1331LAHD2AEH,HGST HMS5C4040BLE640,4000787030016,4831
MJ0351YNGA921A,Hitachi HDS5C3030ALA630,3000592982016,34781
WD-WX21D94219YN,WDC WD60EFRX,6001175126016,18153
ZA12NYP5,ST8000DM002,8001563222016,2245
PL2331LAGUJGBJ,HGST HMS5C4040ALE640,4000787030016,19759
Z305BKE2,ST4000DM000,4000787030016,3973
MJ0351YNGAD7AA,Hitachi HDS5C3030ALA630,3000592982016,34780
PL1331LAGLYX5H,HGST HMS5C4040BLE640,4000787030016,24127
S301NGP1,ST4000DM000,4000787030016,10827
PL2331LAHDWPVJ,HGST HMS5C4040BLE640,4000787030016,6106
Z304X74L,ST4000DM000,4000787030016,7494
PL1331LAGSP19H,HGST HMS5C4040ALE640,4000787030016,20598
MJ1311YNG36UEA,Hitachi HDS5C3030ALA630,3000592982016,45212
Z4D08M5M,ST6000DX000,6001175126016,15079
Z305D51Q,ST4000DM000,4000787030016,7853
ZA13ZB71,ST8000DM002,8001563222016,807
S2ZYJ9KFC03606,ST500LM012 HN,500107862016,11277
ZA11Y6LV,ST8000DM002,8001563222016,4664
W300BRC4,ST4000DM000,4000787030016,30391
W300BRC2,ST4000DM000,4000787030016,30965
Z302V1AD,ST4000DM000,4000787030016,11244
WD-WCC4N0295823,WDC WD30EFRX,3000592982016,26619
PL1331LAGS1KSH,HGST HMS5C4040ALE640,4000787030016,21370
MJ1311YNG3E9VA,Hitachi HDS5C3030ALA630,3000592982016,46061
WD-WX11D9435DAH,WDC WD60EFRX,6001175126016,18154
Z300ZS1V,ST4000DM000,4000787030016,25471
MJ0351YNG9WJ2A,Hitachi HDS5C3030ALA630,3000592982016,36358
PL2331LAGST2TJ,HGST HMS5C4040ALE640,4000787030016,20940
S300Z5RV,ST4000DM000,4000787030016,14292
ZA12YN7W,ST8000NM0055,8001563222016,807
S300Z5RY,ST4000DM000,4000787030016,11918
S300WD80,ST4000DM000,4000787030016,12513
Z3014P0L,ST4000DM000,4000787030016,24945
Z3014P0M,ST4000DM000,4000787030016,24966
ZA120AZJ,ST8000DM002,8001563222016,3919
W300D7TY,ST4000DM000,4000787030016,30944
PL1331LAGRRPBH,HGST HMS5C4040ALE640,4000787030016,22449
PL1331LAHBGBDH,HGST HMS5C4040BLE640,4000787030016,924
Z300ZS1D,ST4000DM000,4000787030016,25468
S2ZYJ9GGB01763,ST500LM012 HN,500107862016,3931
S2ZYJ9GGB01762,ST500LM012 HN,500107862016,5938
Z300ZS1A,ST4000DM000,4000787030016,25785
PL1331LAHBGKXH,HGST HMS5C4040BLE640,4000787030016,4831
PL2331LAGMHNRJ,HGST HMS5C4040BLE640,4000787030016,23431
Z3058ZEE,ST4000DM000,4000787030016,8478
Z304N77H,ST4000DM000,4000787030016,7572
PL1311LAG2BK7H,Hitachi HDS5C4040ALE630,4000787030016,34266
PL1331LAGTWD8H,HGST HMS5C4040ALE640,4000787030016,19862
Z300PA4H,ST4000DM000,4000787030016,28032
MJ1311YNG25MLA,Hitachi HDS5C3030ALA630,3000592982016,45169
Z300PA4B,ST4000DM000,4000787030016,28038
Z303YNS9,ST4000DM000,4000787030016,11504
S3011772,ST4000DM000,4000787030016,14670
Z300PA4E,ST4000DM000,4000787030016,28034
S3011770,ST4000DM000,4000787030016,14986
S3011771,ST4000DM000,4000787030016,14986
ZA10Y8Q4,ST8000DM002,8001563222016,4665
PL1331LAGLXMMH,HGST HMS5C4040BLE640,4000787030016,22761
Z300KA18,ST4000DM000,4000787030016,29056
Z30140FQ,ST4000DM000,4000787030016,23762
Z300KHN1,ST4000DM000,4000787030016,27915
MJ1311YNG3H7KA,Hitachi HDS5C3030ALA630,3000592982016,46180
Z300KA13,ST4000DM000,4000787030016,29040
MJ0351YNG9ZS3A,Hitachi HDS5C3030ALA630,3000592982016,35680
ZA12KYZ7,ST8000DM002,8001563222016,3702
PL1331LAHDXZZH,HGST HMS5C4040BLE640,4000787030016,6181
ZA12KYZ1,ST8000DM002,8001563222016,3918
ZA12KYZ2,ST8000DM002,8001563222016,2245
Z305G5M0,ST4000DM000,4000787030016,7015
Z302A070,ST4000DM000,4000787030016,16664
Z304J21S,ST4000DM000,4000787030016,9807
ZA101986,ST8000DM002,8001563222016,4526
Z304HWPW,ST4000DM000,4000787030016,10158
Z1Z05PNF,ST4000DX000,4000787030016,32182
S300Z4BH,ST4000DM000,4000787030016,12802
PL2331LAGN1KVJ,HGST HMS5C4040BLE640,4000787030016,23381
ZA11P575,ST8000DM002,8001563222016,4543
MK0331YHGPUNJA,Hitachi HDS723030ALA640,3000592982016,44162
Z3029F5D,ST4000DM000,4000787030016,16979
Z302FZV6,ST4000DM000,4000787030016,16664
Z304HWPF,ST4000DM000,4000787030016,10326
Z4D0B6G6,ST6000DX000,6001175126016,15416
Z3029F5K,ST4000DM000,4000787030016,14982
MJ1323YNG18ANC,Hitachi HDS5C3030ALA630,3000592982016,47314
PL2321LAGAS06J,Hitachi HDS5C4040ALE630,4000787030016,32232
Z300GZ12,ST4000DM000,4000787030016,30387
Z3029F51,ST4000DM000,4000787030016,16664
Z300GZ1L,ST4000DM000,4000787030016,30434
Z3020JGR,ST4000DM000,4000787030016,13895
Z3014A86,ST4000DM000,4000787030016,24269
Z3029F54,ST4000DM000,4000787030016,16657
